,Length,Diameter,Height,Whole Weight,Shucked Weight,Viscera Weight,Shell Weight,Sex_F,Sex_I,Sex_M,Target
28,0.6745435569586983,0.6763284567588337,0.9678806962313159,0.21973950588073898,0.15602834402157664,0.35037772968830533,0.4035062023178316,-0.674753044513922,-0.6879355197170134,1.3165195401003973,15
29,0.42473697504394486,0.17249867596631913,0.011561910150156573,0.07087809731303453,0.1515230876066858,0.42336094109601374,-0.2789519741377761,-0.674753044513922,-0.6879355197170134,1.3165195401003973,11
30,0.4663714053630704,0.6259454786795822,0.6092611514508813,0.34413054591676623,0.15377571581413124,0.5602044624854668,0.6549381620646347,-0.674753044513922,-0.6879355197170134,1.3165195401003973,10
31,1.299060011745582,1.5328390841061093,0.6092611514508813,1.6522756636726905,1.1088900757709859,0.9114361673850636,1.5888282982670454,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,15
32,1.174156720788205,1.1801582375513486,0.6092611514508813,1.0384772530031143,0.8656062293668813,1.6138995771842564,0.7986135676342361,-0.674753044513922,-0.6879355197170134,1.3165195401003973,18
33,1.299060011745582,1.4320731279476062,0.8483408479711708,1.976508046717417,2.052741294690613,1.9332011270929808,1.5529094468746452,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,19
34,1.5072321633412087,1.4320731279476062,1.4460400892718963,1.7960390787962957,1.2327846271804834,2.1065362541862878,1.8043414066214478,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,13
35,-0.4912204919768163,-0.5328630171432014,-0.8252170276708587,-0.7121736957006444,-0.5963494772651909,-0.5162979057782315,-0.8177347450237824,-0.674753044513922,-0.6879355197170134,1.3165195401003973,8
36,0.1332959628100668,0.6763284567588337,0.3701814549305912,0.7917343703086999,0.7709958446541739,1.1577545058860792,0.7267758648494356,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,16
37,-0.616123782934193,-0.5328630171432014,-0.8252170276708587,-0.6244882084621335,-0.5512969131162828,-0.584719666472958,-0.6740593394541808,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,8
38,0.42473697504394486,0.37403058828332514,-0.10797793810998851,0.11064244617701033,0.09746001062799589,0.20897275758587025,0.15207424257102886,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,11
39,-1.4071779589975784,-1.1878417321734704,-1.1838365724512936,-1.0221316971018921,-1.0153383238500375,-0.8629681599648463,-1.0691667047705853,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
40,-0.616123782934193,-0.7343949294602069,-0.8252170276708587,-0.8233099527820129,-0.7788123620682693,-0.8173536528350286,-0.8895724478085831,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
41,0.21656482344831796,0.17249867596631913,-0.10797793810998851,0.04640772878135704,0.011860138745070168,0.14055099689114384,0.22391194535582976,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,14
42,-2.3647698563374657,-2.3466502279962542,-2.2596952067925984,-1.547225021844138,-1.477127106376347,-1.433149499087568,-1.5720306242641913,-0.674753044513922,1.4532766008924984,-0.7593966996124601,5
43,-2.6562108685713444,-2.598565118392511,-2.0206155102723087,-1.6043225484180517,-1.5041586448656918,-1.5106941612082578,-1.6295007864920317,-0.674753044513922,1.4532766008924984,-0.7593966996124601,5
44,-2.614576438252219,-2.598565118392511,-2.1401553585324535,-1.6043225484180517,-1.5402006961848185,-1.5335014147731667,-1.6079494756565915,-0.674753044513922,1.4532766008924984,-0.7593966996124601,4
45,-1.1157369467636993,-1.137458754094219,-1.0642967241911485,-1.276011770618046,-1.224832747142461,-1.2370071184293518,-1.1769232589477865,-0.674753044513922,1.4532766008924984,-0.7593966996124601,7
46,-0.44958606165769116,-0.3817140829054469,-0.4665974828904238,-0.5082539579366655,-0.2990025538823967,0.42336094109601374,-0.7099781908465811,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
47,-0.5328549222959419,-0.3313311048261954,-0.4665974828904238,-0.7509184458758003,-0.8193596698022868,-0.6440185257417211,-0.6381404880617804,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,7
48,-1.6569845409123314,-1.6412885348867334,-1.6619959654918732,-1.361658060478917,-1.2788958241211508,-1.414903696235641,-1.3924363673021891,-0.674753044513922,1.4532766008924984,-0.7593966996124601,6
49,0.008392671852690098,0.17249867596631913,0.48972130319073626,0.013780570739120394,-0.02192928436661104,0.3002017718455058,0.04431768839382752,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
50,-0.03324175846643547,0.021349741728564603,-0.4665974828904238,-0.47664639858324886,-0.5445390284939465,-0.6348956243157576,-0.350789676922577,-0.674753044513922,1.4532766008924984,-0.7593966996124601,8
51,-1.0324680861254483,-0.8855438636979615,-1.0642967241911485,-1.0720920328540668,-1.017590952057483,-1.1001635970398984,-0.9973290019857844,-0.674753044513922,-0.6879355197170134,1.3165195401003973,7
52,-0.3246827707003145,-0.48248003906394993,-0.2275177863701336,-0.5857434582869775,-0.44992864378123915,-0.7717391457052107,-0.5663027852769794,-0.674753044513922,-0.6879355197170134,1.3165195401003973,10
53,-0.44958606165769116,-0.48248003906394993,-0.4665974828904238,-0.716252090455924,-0.6706862081108896,-0.6850715821585571,-0.6381404880617804,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,10
54,-0.9908336558063227,-0.9863098198564645,-0.9447568759310034,-0.9048778478876044,-0.8396333236692956,-0.8127922021220468,-0.9254912992009837,-0.674753044513922,-0.6879355197170134,1.3165195401003973,7
55,-0.19977947974293775,-0.07941621442993786,0.011561910150156573,-0.3410397729702029,-0.46344441302591166,-0.046468482341109014,-0.13527656856817452,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,8
56,-0.6577582132533185,-0.5832459952224529,-0.4665974828904238,-0.7876239986733166,-0.7540334517863698,-0.7763005964181926,-0.7458970422389815,-0.674753044513922,-0.6879355197170134,1.3165195401003973,8
57,-0.44958606165769116,-0.23056514866769237,-0.10797793810998851,-0.48786198416026755,-0.3733392847280951,-0.5527895114820858,-0.4944650824921786,-0.674753044513922,-0.6879355197170134,1.3165195401003973,8
58,-2.32313542601834,-2.1955012937584995,-1.9010756620121636,-1.5145978638019013,-1.4298219140199935,-1.5198170626342216,-1.5361117728717908,-0.674753044513922,1.4532766008924984,-0.7593966996124601,4
59,-0.1581450494238122,-0.07941621442993786,-0.34705763463027867,-0.5011167671149264,-0.5107496053822653,-0.46156049722245024,-0.4585462310997783,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,7
60,-0.616123782934193,-0.6336289733017044,-0.8252170276708587,-0.8508391173801501,-0.8080965287650598,-0.6212112721768123,-0.7458970422389815,-0.674753044513922,-0.6879355197170134,1.3165195401003973,7
61,-0.1581450494238122,-0.02903323635068635,-0.7056771794107136,-0.4154704772540551,-0.24493947690370677,-0.18787345444354384,-0.4585462310997783,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
62,0.05002710217181567,0.021349741728564603,-0.2275177863701336,-0.26966786475281024,-0.2584552461483792,0.11774374332623495,-0.2789519741377761,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,10
63,-0.8242959345298209,-0.8351608856187099,-1.0642967241911485,-0.918132630842263,-0.8508964647065225,-0.9177055685206276,-0.9973290019857844,-0.674753044513922,-0.6879355197170134,1.3165195401003973,7
64,-0.03324175846643547,-0.07941621442993786,-0.4665974828904238,-0.5072343592478457,-0.5648126823609552,-0.4478761450835049,-0.38670852831497743,-0.674753044513922,-0.6879355197170134,1.3165195401003973,8
65,-0.4079516313385656,-0.5328630171432014,-0.4665974828904238,-0.7111540970118245,-0.5648126823609552,-0.7215631878624112,-0.7458970422389815,-0.674753044513922,-0.6879355197170134,1.3165195401003973,8
66,0.34146811440569375,0.3236476102040737,0.48972130319073626,0.17589676226148362,-0.024181912574056455,0.11774374332623495,0.5831004592798338,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,12
67,0.5912746963204472,0.8778603690758396,1.087420544491461,0.9303997919882051,0.25514398514917463,0.3959922368181231,1.7684225552290473,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,13
68,-0.4079516313385656,-0.18018217058844088,-0.4665974828904238,-0.6081746294410152,-0.6571704388662172,-0.5938425678989216,-0.4944650824921786,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,10
69,-1.781887831869708,-1.7420544910452365,-1.6619959654918732,-1.3820500342553148,-1.3352115293072861,-1.2780601748461875,-1.3924363673021891,-0.674753044513922,1.4532766008924984,-0.7593966996124601,6
70,0.2581992537674435,0.17249867596631913,-0.2275177863701336,-0.12692404831802515,-0.42965498991423046,-0.11489024303583542,0.2598307967482302,-0.674753044513922,-0.6879355197170134,1.3165195401003973,13
71,-1.0324680861254483,-0.8855438636979615,-0.7056771794107136,-0.9701321639720777,-0.9860541571532472,-0.7489318921403019,-0.9973290019857844,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,8
72,0.5912746963204472,0.6763284567588337,0.7288009997110264,0.8529102916378936,0.5434803957021873,0.4051151382440867,1.3373963385202423,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,20
73,0.3831025447248193,0.7267114348380852,0.8483408479711708,0.7264800542242266,0.5164488572128424,0.7335395895787743,1.0141266759886387,-0.674753044513922,-0.6879355197170134,1.3165195401003973,11
74,0.6745435569586983,0.42441356636257666,1.3265002410117512,0.549069882369565,0.5479856521170782,0.9935422802187351,0.5471816078874334,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,13
75,0.6329091266395728,0.6763284567588337,0.2506416066704461,0.3645225196931641,0.37453328014378157,0.36862353254023245,0.29574964814063065,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,15
76,0.5912746963204472,0.6763284567588337,0.011561910150156573,0.2350334862130373,0.01411276695251558,0.07669068690939897,0.5471816078874334,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
77,0.6329091266395728,0.6259454786795822,0.2506416066704461,0.19017114390496215,0.016365395159960994,0.12230519403921673,0.47534390510263247,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,10
78,0.2581992537674435,0.17249867596631913,0.011561910150156573,-0.08308130469876954,-0.3485603744461958,-0.19243490515652562,0.3316684995330307,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,11
79,0.7578124175969494,0.6763284567588337,0.7288009997110264,0.5582462705689439,0.49617520334583365,0.5009056032167037,0.7626947162418356,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,14
80,0.42473697504394486,0.37403058828332514,0.011561910150156573,0.22891589408011795,0.1132284080801138,0.6514334767451023,0.3316684995330307,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
81,0.799446847916075,1.0290093033135943,0.8483408479711708,1.6033349266093355,0.6808907163563573,0.10405939118728963,3.1333389081402636,-0.674753044513922,-0.6879355197170134,1.3165195401003973,12
82,-0.03324175846643547,0.17249867596631913,0.6092611514508813,0.3257777695180081,0.1650388568513583,0.4051151382440867,0.5831004592798338,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,16
83,0.5912746963204472,0.6763284567588337,0.48972130319073626,0.9966737067614982,0.219101933830048,0.48722125107775865,2.450880731684655,-0.674753044513922,-0.6879355197170134,1.3165195401003973,21
84,0.4663714053630704,0.42441356636257666,0.011561910150156573,0.3757381052701826,0.09295475421310506,0.32300902541041465,0.870451270419037,-0.674753044513922,-0.6879355197170134,1.3165195401003973,14
85,0.3831025447248193,0.5755625006003312,0.9678806962313159,0.950791765764603,-0.09176075879741862,0.38230788467917776,1.4451528926974437,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,12
86,0.8410812782352006,0.5755625006003312,0.011561910150156573,0.7468720280006245,0.5547435367394145,0.2226571097248156,1.1578020815582406,-0.674753044513922,-0.6879355197170134,1.3165195401003973,13
87,0.2998336840865691,0.3236476102040737,0.48972130319073626,0.07291729469067432,-0.13005543832399066,0.24546436328972446,0.15207424257102886,-0.674753044513922,-0.6879355197170134,1.3165195401003973,10
88,-0.5328549222959419,-0.5328630171432014,-0.2275177863701336,-0.6357037940391522,-0.6256336439619813,-0.6075269200378669,-0.530383933884579,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
89,0.42473697504394486,0.42441356636257666,0.48972130319073626,0.3033465983639704,-0.20664479737713473,0.459852546799868,0.6549381620646347,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,12
90,0.34146811440569375,0.17249867596631913,-0.10797793810998851,-0.035160166324234576,-0.08275024596763697,-0.11945169374881719,0.11615539117862841,-0.674753044513922,-0.6879355197170134,1.3165195401003973,15
91,0.2581992537674435,0.3236476102040737,0.2506416066704461,-0.1503748181608826,-0.2359289640739251,-0.2562952151382705,0.15207424257102886,-0.674753044513922,-0.6879355197170134,1.3165195401003973,12
92,0.5912746963204472,0.5755625006003312,0.8483408479711708,0.5837362377894413,0.18981776713325788,0.6696792795970294,1.0859643787734397,-0.674753044513922,-0.6879355197170134,1.3165195401003973,13
93,0.8410812782352006,0.8778603690758396,0.6092611514508813,0.8834982523024901,0.6651223189042397,1.2535449708586963,1.0859643787734397,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,10
94,1.4239633027029577,1.5328390841061093,1.2069603927516062,1.356592043914921,1.0300480885103962,1.4770560557948036,1.7684225552290473,-0.674753044513922,-0.6879355197170134,1.3165195401003973,15
95,1.174156720788205,1.2809241937098517,1.3265002410117512,1.5849821502105776,0.9737323833242612,1.8921480706761447,1.7325037038366469,-0.674753044513922,-0.6879355197170134,1.3165195401003973,14
96,0.09166153249094124,0.27326463212482216,0.2506416066704461,-0.21155073949007633,-0.4071287078397763,-0.38401583510176,0.08023653978622797,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
97,-0.44958606165769116,-0.3313311048261954,-0.2275177863701336,-0.6234686097733135,-0.6549178106587717,-0.4433146943705231,-0.6740593394541808,-0.674753044513922,-0.6879355197170134,1.3165195401003973,8
98,-0.44958606165769116,-0.3817140829054469,-0.2275177863701336,-0.6244882084621335,-0.7134861440523523,-0.43419179294455956,-0.530383933884579,-0.674753044513922,-0.6879355197170134,1.3165195401003973,7
99,-0.4079516313385656,-0.3313311048261954,-0.34705763463027867,-0.5102931553143053,-0.3688340283132043,-0.8720910613908097,-0.6022216366693799,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,10
100,-1.3655435286784527,-1.4397566225697274,-1.0642967241911485,-1.2178946453553119,-1.1459907598818715,-1.2278842170033883,-1.1769232589477865,-0.674753044513922,1.4532766008924984,-0.7593966996124601,7
101,0.21656482344831796,0.27326463212482216,0.131101758410301,0.02907455107141871,-0.14131857936121772,0.09949794047430785,0.11615539117862841,-0.674753044513922,-0.6879355197170134,1.3165195401003973,15
102,0.05002710217181567,0.27326463212482216,0.48972130319073626,0.11064244617701033,-0.19538165633990764,-0.15138184873968963,0.6908570134570351,-0.674753044513922,-0.6879355197170134,1.3165195401003973,15
103,0.05002710217181567,0.0717327198078161,0.011561910150156573,-0.2135899368677161,-0.22016056662180722,-0.11945169374881719,-0.24303312274537586,-0.674753044513922,-0.6879355197170134,1.3165195401003973,10
104,0.6745435569586983,0.6259454786795822,0.48972130319073626,0.7030292843813688,0.6223223829627769,0.5465201103465215,0.7626947162418356,-0.674753044513922,-0.6879355197170134,1.3165195401003973,12
105,-0.03324175846643547,0.021349741728564603,0.3701814549305912,-0.20747234473479675,-0.3080130667121784,0.026514729066599418,-0.027520014390973374,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,12
106,0.17493039312919237,0.22288165404557064,0.6092611514508813,-0.05453254141181247,-0.2967499256749513,0.021953278353617642,0.29574964814063065,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,11
107,-0.19977947974293775,-0.07941621442993786,-0.34705763463027867,-0.32880458870436413,-0.4431707591589029,-0.4478761450835049,-0.13527656856817452,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,10
108,-0.11651061910468662,-0.18018217058844088,-0.10797793810998851,-0.39813729954411703,-0.5783284516056276,-0.014538327350236574,-0.2789519741377761,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
109,-0.7410270738915697,-0.12979919250918937,-0.8252170276708587,-0.9487205915068598,-1.0063278110202558,-0.7534933428532837,-0.7818158936313819,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
110,-0.24141391006206334,-0.12979919250918937,-0.34705763463027867,-0.5857434582869775,-0.5490442849088374,-0.4205074408056142,-0.6022216366693799,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
111,-0.4912204919768163,-0.48248003906394993,-0.8252170276708587,-0.8110747685161741,-0.8441385800841863,-0.6713872300196119,-0.4585462310997783,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
112,-0.7410270738915697,-0.8855438636979615,-1.4229162689715835,-1.0119357102136932,-0.9500121058341207,-1.068233442049026,-0.9614101505933842,-0.674753044513922,1.4532766008924984,-0.7593966996124601,9
113,-0.8242959345298209,-0.5832459952224529,-0.8252170276708587,-0.888564268866486,-1.033359349509601,-1.072794892762008,-0.530383933884579,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
114,0.17493039312919237,0.021349741728564603,-0.34705763463027867,-0.2757854568857296,-0.27872890001538797,-0.3155940744070336,-0.20711427135297542,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,11
115,0.05002710217181567,0.0717327198078161,-0.5861373311505685,-0.483783589404988,-0.569317938775846,-0.20155780658248917,-0.4226273797073779,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,11
116,-0.28304834038118887,-0.3313311048261954,-0.10797793810998851,-0.4409604444745524,-0.46794966944080246,-0.7170017371494296,-0.13527656856817452,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,11
117,-0.6993926435724441,-0.6840119513809554,-0.8252170276708587,-0.8702114924677279,-1.0311067213021554,-0.7763005964181926,-0.530383933884579,-0.674753044513922,-0.6879355197170134,1.3165195401003973,10
118,0.2998336840865691,0.22288165404557064,0.2506416066704461,0.10962284748819032,-0.05797133568573766,-0.07839863733198145,0.5112627564950329,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
119,-0.9908336558063227,-1.036692797935716,-1.3033764207114384,-1.158757921403758,-1.1031908239404087,-1.1047250477528803,-1.1050855561629855,-0.674753044513922,-0.6879355197170134,1.3165195401003973,8
120,-0.44958606165769116,-0.4320970609846984,-0.8252170276708587,-0.832486340981392,-0.8846858878182037,-0.7033173850104842,-0.7099781908465811,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
121,-1.157371377082825,-1.137458754094219,-1.3033764207114384,-1.1730323030472367,-1.1550012727116532,-1.1229708506048073,-1.1050855561629855,-0.674753044513922,1.4532766008924984,-0.7593966996124601,7
122,-0.07487618878556104,0.17249867596631913,0.011561910150156573,-0.1279436470068449,-0.2494447333185976,-0.07383718661899967,0.11615539117862841,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,14
123,-1.2822746680402017,-1.4397566225697274,-1.5424561172317286,-1.2535805994640083,-1.2135696061052337,-1.1822697098735704,-1.212842110340187,-0.674753044513922,-0.6879355197170134,1.3165195401003973,6
124,-1.3655435286784527,-1.288607688331973,-1.4229162689715835,-1.33208969850314,-1.2541169138392512,-1.1868311605865522,-1.212842110340187,-0.674753044513922,1.4532766008924984,-0.7593966996124601,6
125,-2.114963274422712,-2.145118315679248,-1.9010756620121636,-1.5411074297112184,-1.4906428756210193,-1.433149499087568,-1.5001929214793903,-0.674753044513922,1.4532766008924984,-0.7593966996124601,5
126,-1.2406402377210761,-1.3389906664112246,-1.1838365724512936,-1.2046398624006533,-1.1347276188446445,-1.150339554882698,-1.212842110340187,-0.674753044513922,1.4532766008924984,-0.7593966996124601,6
127,-1.157371377082825,-1.1878417321734704,-1.3033764207114384,-1.1791498951801558,-1.1144539649776357,-1.091040695613935,-1.141004407555386,-0.674753044513922,1.4532766008924984,-0.7593966996124601,8
128,1.4655977330220833,1.2809241937098517,0.48972130319073626,1.8286662368385322,1.219268857935811,0.7563468431436833,2.1635299205454523,-0.674753044513922,-0.6879355197170134,1.3165195401003973,19
129,1.5488665936603343,1.3313071717891032,0.6092611514508813,2.3048188245174233,1.8342363585684083,0.7335395895787743,3.8876347873806716,-0.674753044513922,-0.6879355197170134,1.3165195401003973,18
130,0.5912746963204472,0.7267114348380852,0.6092611514508813,0.8834982523024901,0.5592487931543052,0.934243420949972,1.229639784343041,-0.674753044513922,-0.6879355197170134,1.3165195401003973,17
131,-0.6993926435724441,-0.5832459952224529,-0.34705763463027867,-0.8671526964012682,-0.8306228108395138,-1.072794892762008,-0.788999663909862,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
132,-1.6569845409123314,-1.4901396006489789,-1.1838365724512936,-1.2994625404609035,-1.236095888179688,-1.3191132312630236,-1.2703122725680276,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,7
133,-1.448812389316704,-1.4901396006489789,-1.0642967241911485,-1.2596981915969276,-1.231590631764797,-1.1366552027437526,-1.227209650897147,-0.674753044513922,1.4532766008924984,-0.7593966996124601,7
134,-2.156597704741838,-2.0947353375999964,-1.7815358137520183,-1.4911470939590434,-1.4388324268497752,-1.4605182033654587,-1.5145604620363504,-0.674753044513922,1.4532766008924984,-0.7593966996124601,7
135,-0.8242959345298209,-0.7847779075394584,-0.5861373311505685,-0.8620547029571688,-0.8824332596107582,-0.908582667094664,-0.7423051570997414,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,8
136,-1.8235222621888336,-1.7924374691244878,-1.4229162689715835,-1.371854047367116,-1.3149378754402774,-1.332797583401969,-1.370885056466749,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,7
137,-1.4904468196358296,-1.5405225787282304,-1.1838365724512936,-1.2811097640621454,-1.1955485804456705,-1.3784120905317867,-1.2631285022895475,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
138,-0.9908336558063227,-0.8351608856187099,-0.7056771794107136,-0.9650341705279781,-0.9387489647968936,-1.072794892762008,-0.875204907251623,1.4816688888714278,-0.6879355197170134,-0.7593966996124601,9
139,-1.2406402377210761,-1.238224710252722,-1.0642967241911485,-1.1740519017360564,-1.1865380676158888,-1.1229708506048073,-1.0512072790743852,-0.674753044513922,-0.6879355197170134,1.3165195401003973,9
