,Chromosome,Fitness,Probability,Location
10,"[0.45493372220963335, 0.6834451697917767, 0.7472729398712669, 0.24430920739449846, 0.0004957104868519302, 0.1544285520880444, 0.6820849294809904, 0.14379049530582522, 0.8977845575287192, 0.102237846034829, 0.417100840365504, 0.6608637461312478, 0.2842644849500997, 0.7559314820902966, 0.14226033653732506, 0.5629753945757424, -0.047574849637296746, 0.7051075722671926, 0.535558115951197, 1.0091189987183875, 0.6010554109115002, 0.5522379325459152, 0.8135834749468904, 0.03466900340681289, 0.9739907608882252, 0.501201165411294, 1.5947331117125856, 0.2715870082414956, 0.13282638585268958, 0.627970275076035, 0.9449997019782298, 0.0032570801159190754, 0.03899758886816307, 0.3189252123893317, 0.8432608472718071, 0.10573914919979543, 0.7902398417419012, 0.3367316694241116, 0.31572790714288035, 0.9881748099897686, 0.9777617412745284, 0.4228623568428552, 0.05651580157928726, 0.25140775605602006, 0.6104522732116426, 0.17549421143555022, 0.3525491009319903, 0.36369775306403607, 0.42171913820601314, 1.0352677339430583, 0.6834124870245099, 0.48878533530177726, 0.2131051923452536, 0.9731087706477592, 0.779820758654338, 0.5241381567919257, 0.49855243749491274, 0.722212157688213, 0.1131471700662936, 0.15348424788937798]",2.6867215924874366e-06,0.01816662686213519,0.22320389561169357
11,"[0.20044611536334522, 0.6927642484405688, 0.4905662207822963, 0.16275188842193344, 0.7199415239923916, -0.7923979103574383, -0.7194066295528881, 0.8120271133237308, 0.1652301213358245, 0.4455508202680635, -0.132924976220417, -0.2994256552232697, 0.4118482680600716, 0.3850188795743317, 0.889315583202164, 0.07470558309305186, 0.5282663557890922, 0.6911981220334276, 0.11306894507156262, 0.5452095952346228, 0.27785581468925813, 0.1534641711929905, 0.6118294415730446, 0.491016164173942, 0.7779335589965017, 0.41685490289925975, 0.8460649015080146, 0.8115675067069532, -0.6299932974976344, 0.5776317869140501, 0.6441055337430731, -0.34116365094527856, 0.9698717366075386, 0.15245548292862365, -0.6210236596829957, 0.7105421045106226, 0.09113861744850849, 0.02106572436943166, 0.23678288930196278, 0.046047100249881345, 0.8017866786542807, 0.8482716738585087, 0.1851481039291657, 0.107639551997611, 0.7136448737953065, 1.1746923540383891, 0.030662087954272277, 0.17342068285656875, 0.6732153749448242, 0.5873962313924574, 0.5126313137780599, 0.31401094192394263, 0.8439192834779293, 0.3735599682929097, 0.5511278417744616, 0.9515748561878115, 0.18779173531531002, 0.5090163976997102, 0.7545760333600562, 0.05599096007844151]",2.7169670928901576e-06,0.018371135852426997,0.24157503146412057
12,"[1.5493890009867777, 0.441511933675531, 0.9670505754596138, 0.6156971316462252, 0.24086683585823732, 0.07911962033841435, 0.29975669253824344, 0.4163545589576474, 0.5807415342962551, 0.6187450442561727, 1.7853370850097674, 0.8031289622218689, 0.9781767592294277, 0.9578740661784374, 0.9978269038955518, 0.3774360828231256, 0.017229692996832413, 0.9612429536511709, 0.6708692388524906, 0.7207868169699524, -0.12218700446153974, 0.42790825321291404, 1.1856123241360934, 0.8163870557259421, 0.8917117646250782, 0.06141701573601055, 0.9116715188310797, 0.2332612159799199, 0.8354924844348869, 1.559461176777673, -0.4571272638471594, 0.8176307095891545, 0.3530704769938462, 0.6316034928283216, 0.9058821836723104, 0.08865381123054528, 0.4250507400376262, 0.6346179972218525, 0.08975578922547245, 0.7551602124294057, -0.2018327517292936, 0.7896200441591269, 0.4869617834187733, 0.46764577690971343, 0.39975572874507725, 0.8081602916077448, 0.7913053635696611, 0.22567901796537382, 0.8295736738299598, 0.9545834986676903, 0.699169083002053, 0.22322940151313864, 0.4186982087527752, 0.9117377147546131, 0.553713490872843, 0.3818732561288284, 0.06019485746680531, 0.5459431402042325, 0.26150945308129203, 0.4445933422802979]",2.649240303585401e-06,0.01791319212155801,0.2594882235856786
13,"[0.802154277128671, 0.09844240980766972, 0.642949530935381, 0.8076475989114222, 0.8984939977174158, 0.014785073647305857, 0.17102504277897712, 0.043603504236169544, 0.7916535265606074, 0.928260007858319, 0.5306567744860126, 0.6227738565332948, 0.14906640691267525, 0.1346361572735616, 0.3223828713964413, 0.41143118837751724, 0.3839492285859346, 0.7984554307429879, -0.23031440010778836, 0.03963498813427613, 0.12724984380230264, 0.21675735908364258, 0.4413097061076181, 0.4885684455043965, 0.36916603594038067, 0.12655185604089036, 0.08056879621858937, 0.3752344065815897, -0.33892807900320865, 0.5596612014073864, 0.7801696989868677, 0.21385043032967976, 0.2590309728763489, 0.5863983615739865, 0.02832081135921427, 0.7290445262892778, 0.04883297223793226, 0.15265831479123604, 0.9102817102175108, 0.28253229265955526, 0.1641257599405651, 0.788472381190301, 0.23648165457946757, -0.5375026434852185, 0.01801731503165882, 0.34993045236703757, 0.39244972024680624, 0.6845598354603515, 0.17038831782356512, 0.3036884429975484, 0.871502625472244, 0.3405648403477539, 0.9252796251731994, 0.6641186942684658, -0.5183689764907318, -0.22751270319399308, 0.5305947549220646, 0.3967539484525011, 0.5580402678193298, 0.3699085484851128]",2.765714372718646e-06,0.018700747095238484,0.2781889706809171
14,"[0.6621545448060225, 0.6207742626937486, 0.549855285571585, 0.8881821582297755, 0.7010951750404256, 0.08922016543444888, 0.20967827517860305, 0.865250683020262, 0.0012412029765838106, 0.5398388683941157, 0.7341051079076902, 0.35739549169885154, 0.9276056685840892, 1.791428112138509, 0.982057572624298, 0.7276159618861726, 0.15922789460289577, 0.4842633427639985, 0.13573709185052607, 0.9621993237578986, 1.1046686751204335, 0.417531755381947, 0.4829483972440103, 0.7383932442414209, 0.22152404592452113, 0.8226996862857523, 0.4060818283355916, 0.8269123805014295, 0.6689905620245468, 0.3061785590936795, 1.1665966468543734, 1.4844971471051223, 0.24349019041999997, 0.49403673032970696, 0.589829738690798, 0.9140979771351552, 0.629090578831826, 0.9937652352355039, -0.3934020421315859, 0.07621436089069011, 0.10546160379603253, 0.41564545855823753, 0.19107340345047485, 0.4926689358444406, -0.10409936435833256, 1.3716699933820486, 1.708600456490402, 0.3564570110674744, 0.839427043641677, 0.5157668896091718, 0.01335328794596402, 0.1760820738212513, 0.1232257518907689, 0.3525108268813889, 0.5262909573367613, 0.6216334581111908, 0.033521451764593535, 0.8638736596377428, 0.9468753387360013, -0.0787693273832375]",2.827844122662895e-06,0.019120845696980828,0.2973098163778979
15,"[0.6662348738069171, 0.12580063224353188, -0.1165228180729938, 0.8806794874931024, 0.8742279777613903, 0.34857327005632577, 0.6711879351245551, 0.7672672677388377, 0.28164891932754066, 0.5660552093643566, -0.05379226148069505, 0.37934122828538064, -0.6842474382590227, 0.13593626529770064, 0.7646626978239384, 0.028424412664499243, 0.6139339844499464, 0.7364124539135167, -0.4837795664807656, 0.354292009987324, 0.9779384047776041, 0.9486968215582995, 0.45627972211152845, 0.2289558132533599, 0.26792902563250964, 0.7865304037178886, 0.08880597874667029, -0.5800872817312284, 0.764556318666073, 0.04070332197640447, 0.3101857752548941, 0.7320674769138513, 0.7928182776788076, 0.7793000947329327, 0.23436211913847016, 0.12257694583116996, 0.31615096695422396, 0.9876506978496942, 0.7656796231687966, 0.7536709738791606, 0.14165971796052634, -0.12759721829741677, 0.45847291212246843, 0.2793700110926981, 0.93940934738671, 0.8437940187095737, 0.6850089783351881, 0.8595532427607003, 0.8159498698721834, 0.5032252331635871, 0.07156365974216672, 1.6796949975850781, 0.49571970483729055, 0.6400094536303315, 0.6376293627455157, 0.5403617385265694, 0.8774362312646073, 0.10347316553331376, 0.07805092475194308, 0.9657902931152185]",2.8856279675848956e-06,0.01951155888151499,0.3168213752594129
16,"[0.9108471420526477, 0.16271859405362277, 0.6761235988712095, 0.5126806259969282, 0.9502740398674262, 0.5941474751340755, 1.0908267744075815, 0.5456655116323373, 0.0887160378580989, 0.5741760820636123, 0.46770913496353117, 1.3329518172353714, 0.7261663186460091, 0.09305568618576965, 0.3832707571552978, -0.3121803181916264, 0.5610155941422362, 0.4470926555789366, 0.6128994438092561, 0.4163484064124723, 1.5976517838246767, 0.9103707532807572, 1.32551391274549, 0.8866568927624913, 0.39824053044641483, 0.41594413707992695, 0.2546966168210941, 0.02834948074162269, 0.5190657811483765, 0.9263546535398383, 0.9682898405077058, 0.6445448566873745, 0.39718357558719875, 0.4200429384904999, 0.26519464818113425, 0.2833904346889733, 0.4128356825425451, 0.30120865412076825, 0.31647878809622876, 0.3416070423007592, 0.07166283442447807, 0.3782514507024175, 0.7304575163670124, 0.4602584143146823, 0.4181810572544741, 0.15092847765911355, 0.15605470947054367, 0.3703271915075482, 0.7002277539822239, 0.3917489390698171, 0.2707260059293404, 0.7795085935383523, 0.4896354468495515, 0.3000254545156177, 0.3024036780233823, 0.3237686829126122, 0.4859463653553612, 0.28202346208148577, 0.4803422745463787, 0.2099867239777118]",2.6699782551024802e-06,0.01805341455031626,0.3348747898097292
17,"[0.43272527400511973, 0.5101119929218771, 0.7589035978051469, 0.12841766459859483, 0.6752246076324119, 0.5220578767518347, 0.47836457334071925, 0.8726766590826339, 0.6709916834409432, 0.8048525890499436, 0.6911788122948712, 0.701362252216498, 0.06449411629548296, 0.9708930553439341, 0.8359070362355397, -0.5947895890060009, 0.7288083515985939, 0.9048037503779007, 0.3170241383212947, 0.6204380691176664, 0.5391572422974106, 0.49728157711075294, 0.6873665601327436, 1.1849621678780762, -0.41642779692213183, 0.8062785673253939, 0.19449475087672352, 0.6909311429059153, 0.3994329565655934, 0.037645539472762946, 0.3407517262813061, 0.8177846948699559, 1.0524745320048674, 0.5165564267074704, 0.13350664413210878, 0.038485369838546, 0.48024032355911195, 0.4980140998337099, 0.9197100522180205, -0.19635007512148794, 0.35278140730468754, 0.11378538598767729, 0.8864866336710673, 0.4165553223119366, 0.5494519835076568, 0.5161907578060956, 0.16764310384038528, 0.06222904724526834, 0.26863899396951774, 0.9103664708845934, 0.022074240676853485, 0.04045431127066612, 0.21527140182843796, 0.37245374390556873, 0.5932491278125062, 0.9581913559583454, 0.006866978673576329, 0.9146016402306331, 0.8038024324868758, 0.9047932297546544]",3.1503512588768917e-06,0.021301520769663438,0.35617631057939264
18,"[0.2791115967358816, 0.9633577283827487, 0.5414749807712753, 0.5762595244206539, 0.1986037410294782, 0.4042230726729169, 0.22923672863689715, 0.48918627353825117, 0.06452852581659319, 0.3579906971033946, 0.4826524312412672, 0.8125655263074834, 0.009158445669747217, 0.430155474355309, 0.8245622670499791, 0.8446546655636903, 0.9496597923138198, 0.1653060167094924, 0.8591696667989338, 0.9910573463349522, 0.14545745977907165, 0.8870536870624561, 0.2906841749319822, 0.10052716818953555, 0.3932735113206094, 0.8568626415831593, 0.279292561944365, 0.45924092107443726, 0.8645028393752149, 0.39122154484183336, 0.059904653251753426, -0.017648740184430856, 0.021773936599161492, 0.7949577136783762, -0.5626751247963079, 0.5177788733625713, 0.8624548798849271, 0.9506702892776697, 1.2584510763258434, 0.2224105058165451, 0.9606234609712555, 0.4750639497081699, 4.7300242669967574e-05, 0.3658364776281473, 0.011671404129020457, 1.223670613451773, 0.12004616242150501, 0.9867473214149584, -0.5946387419101139, 0.8191093140640708, 0.9690339446258035, 0.9820619116348172, 0.7900823408291405, 0.05444527579721958, 0.543040223612525, 0.9462840508483858, 0.7718695518711746, 0.12482531589482626, 0.5589737265823093, 0.42644609161507596]",2.875271922446588e-06,0.019441535099251464,0.3756178456786441
19,"[0.20419372104388, 0.7598683540911804, 0.9224763586805633, 0.011812907302688025, 0.8659238936879863, 0.7836987915812729, 0.06333869559809835, -0.059080082149413515, 0.6646962676312494, 0.01797895501596669, 0.9927738978448054, 0.9057482961661889, 0.17349447546599872, 0.5019030711479758, 0.5763751216199321, 0.6491994692175718, 0.34865940101771165, 0.7850912897881714, 0.1642510219543214, 1.0935260182456117, -0.6168307443864794, 0.8294112480422764, -0.054354994044247706, 0.6738879255888719, 0.44552325546689386, 0.10864101976846463, 1.036245455296779, 0.35409574542766065, 0.10086588026179777, 0.6087826838592354, -0.19302869325294303, 0.5548936959318854, -0.5746325984276377, 0.43828418525311996, 0.22259343123226283, 0.7130401337255313, 1.2430230446551107, 0.4495819138427415, 0.1968967355993737, 0.7875840668620591, 0.21525081539942437, 0.3162546208304642, 0.7779414375591892, 0.1429842307031861, 0.4018757847407207, 0.8269831264416818, 0.22321857946668755, 0.06725874451277736, 0.21041361343121634, 0.1482441927502861, -0.6277052054936326, 0.5741657659798397, 0.81898401488614, 0.7907243141284946, 0.925760892716558, 0.8026941090364446, 0.2819952685408105, 1.8448462786557074, 1.2767860460374667, 0.6860718736050845]",3.843041592506906e-06,0.0259852389700349,0.401603084648679
20,"[0.23383904181952053, 0.855974939903478, 0.42194438676407475, 1.0168165572680985, 0.3692783571220657, 0.5107055134341549, 0.6497625123270709, 0.8488434886437185, 0.030635765113600888, 0.3714689417722449, 0.097084394022385, 0.9595017865263701, 0.14906640691267525, 0.1346361572735616, 0.3223828713964413, 0.41143118837751724, 0.3839492285859346, 0.7984554307429879, 0.23409979374589418, 0.03963498813427613, 0.12724984380230264, 0.21675735908364258, 0.4413097061076181, 0.4885684455043965, 0.36916603594038067, 0.12655185604089036, -0.49079613444047665, 1.1062104957721495, 0.5283899353026303, 0.5596612014073864, 0.7801696989868677, 0.21385043032967976, 0.2590309728763489, 0.5863983615739865, 0.02832081135921427, 1.4534294485284946, 0.4693960510381662, 0.15265831479123604, 0.9102817102175108, 0.28253229265955526, 1.0409623256091756, 0.788472381190301, 0.2890809926934014, 0.010356671903415271, 0.01801731503165882, 0.8466288834610048, 0.39244972024680624, 0.6845598354603515, 0.17038831782356512, -0.4727096729784319, 0.13571301373204525, 0.3405648403477539, 0.9252796251731994, 0.9552129652348582, 0.553713490872843, 0.3818732561288284, 0.06019485746680531, 0.32996883854712156, 0.0014074703210331663, 0.21488422764976045]",2.389306904213675e-06,0.016155617727323636,0.41775870237600266
21,"[0.802154277128671, 0.09844240980766972, 0.1260933814549321, 0.8076475989114222, 0.8984939977174158, 0.014785073647305857, 0.4984359914415747, 0.043603504236169544, 0.7916535265606074, 0.928260007858319, 1.1243019289222556, 0.48692002591697325, 0.8468035205369526, 0.822316619577634, 0.657350715080087, 0.1192948850345642, 0.663423276048658, 0.70333533982017, 1.0545370565644059, -0.5921373164143595, 0.3638339018004517, 0.16318997378112432, 0.6293578140194436, 0.11218757862903594, -0.18852532017844914, 0.41684736375423537, 0.7364507202741826, 0.28454111804553794, -0.2173964657016796, 0.9492469369100511, 0.14743416543299448, 0.4945842916783896, -0.43665649089929415, 0.6491266145504688, 0.5054412680987959, 0.3298711231599165, 0.2692232525308571, 0.1367585506898633, 0.9363019552786984, 0.6592873349567511, 1.1135535620624255, 0.31002074852010986, 0.5409647874683227, 0.6940986455851584, 0.27583325299389205, 0.22609179929366252, 1.0498945756106248, 0.6849229095510829, 0.5284855137485243, 0.13335192790292572, 0.0782267343367864, 0.5747912263169405, 0.8471156555597849, 0.5381469347984255, 0.9078326174944562, 0.5811540464654923, 0.46559933688622346, 0.0008883578889818944, 0.6287618328385138, 0.10717936752610446]",2.586722882213949e-06,0.0174904722276867,0.43524917460368934
